Edge Name,KO_pval,KO_median,wk3_pval,wk3_median,wk6_pval,wk6_median,meta_r,meta_p,meta_fdr
Eif5b_B5<==>Bcl2a1b_M3,0.1390094521604938,0.5833333333333333,0.2000000000000001,-0.2999999999999999,0.1,0.8999999999999999,0.7003660043313547,0.008779329962366278,0.009816839262058034
Eif5b_B5<==>Manf_M1,0.1397777243388446,0.5714285714285714,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Rpl31_T1<==>Rsbn1l_T3,0.0208151272535253,0.7857142857142857,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,1.1539334970704491,1.577179539955212e-05,3.230618310413753e-05
Rpl31_T3<==>Khdrbs1_T2,0.0587579433025774,0.6904761904761905,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Il1r1_T4<==>Spcs2_T4,0.1729956035803533,0.5357142857142857,0.2000000000000001,-0.5999999999999999,0.1,0.8999999999999999,0.6009637514052774,0.024537927156147138,0.026654251875908083
Il1r1_T4<==>Nfkbia_T4,0.1195298061387926,0.5952380952380952,0.2000000000000001,-0.7999999999999998,0.0,1.0,inf,0.0,0.0
Stat4_B0<==>Slfn2_M4,0.1195298061387926,0.5952380952380952,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8865666131555101,0.0009091522320965006,0.0012867576010841893
Stat4_M3<==>Set_B1,0.1673342860521812,0.5476190476190477,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8410745109608679,0.001649478215784048,0.0020566069526564987
Stat4_M3<==>Capza2_T4,0.1608403538502108,0.5476190476190477,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8677607395976615,0.0011668438633131249,0.0015726659155572413
Stat4_M3<==>Tgfb1_M3,0.1494927998498016,0.5595238095238095,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8521095137626385,0.0014311105428832453,0.0018448063982948611
Stat4_M3<==>Sqstm1_M3,0.0208151272535253,0.7857142857142857,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,1.1272472684336554,2.467269395811647e-05,4.961154426961068e-05
Stat4_M3<==>Calm2_T2,0.1827207505397149,0.5238095238095238,0.0,1.0,0.3000000000000001,0.4999999999999999,inf,0.0,0.0
Stat4_M3<==>Malat1_M3,0.1859477459054023,0.5238095238095237,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8196038920925949,0.0021645264524138234,0.00256332738710252
Stat1_B2<==>Ly6a_B1,0.05225927522437,0.7023809523809523,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Stat1_M4<==>Mpc1_B3,0.1389599571607067,-0.5714285714285714,0.2000000000000001,-0.7999999999999998,0.0,-1.0,-inf,0.0,0.0
Stk17b_B2<==>H2afz_B1,0.0244100332032985,-0.7738095238095237,0.2000000000000001,-0.7999999999999998,0.0,-0.8999999999999999,-1.1344047154708186,2.1902883125686547e-05,4.4280883021995364e-05
Stk17b_B2<==>Fosb_B3,0.0101755401234567,0.8333333333333334,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Stk17b_B2<==>Calm1_B2,0.0936459642334688,-0.6309523809523809,0.1,-0.8999999999999999,0.2000000000000001,-0.7999999999999998,-0.9233748279438693,0.0005503902980497662,0.0008585167494265808
Stk17b_B5<==>H2afz_O10,0.1389599571607067,-0.5714285714285714,0.1,-0.8999999999999999,0.2000000000000001,-0.7999999999999998,-0.86336066241121,0.0012361722570145672,0.001644700276284906
Stk17b_T4<==>Ctsh_M0,0.1948760002698574,0.5119047619047619,0.2000000000000001,0.5999999999999999,0.1,0.8999999999999999,0.7779086013402731,0.0036065763626364536,0.0041319350583616165
Hspe1_B5<==>Aebp2_T2,0.0984751376626397,0.6309523809523809,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.950061056580663,0.000378262431952628,0.0006195792382774154
Clk1_B1<==>Cox17_B1,0.1729956035803533,-0.5357142857142857,0.0,-1.0,0.2000000000000001,0.7999999999999998,-inf,0.0,0.0
Clk1_B5<==>Gimap6_B5,0.1592472128313855,0.5595238095238095,0.1,0.4999999999999999,0.2000000000000001,0.7999999999999998,0.7202647501556149,0.007039202739916204,0.007894749643323588
Clk1_B5<==>Dazap2_M0,0.1397777243388446,0.5714285714285714,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8900468910480037,0.0008676787796460995,0.0012469955630380336
Clk1_T1<==>Gpr132_M1,0.0208151272535253,-0.7857142857142857,0.1,-0.8999999999999999,0.2000000000000001,0.7999999999999998,-0.6564134304330372,0.014046416688549121,0.015492615803228145
Eef1b2_B1<==>Rps15_T2,0.0244100332032985,0.7738095238095237,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Eef1b2_B1<==>Igha_M3,0.0280049391530718,-0.7619047619047619,0.0,-1.0,0.2000000000000001,-0.7999999999999998,-inf,0.0,0.0
Eef1b2_B3<==>Rps7_B3,0.0472715396087168,0.7142857142857143,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,1.021656675478358,0.00013200409619400978,0.00024123101500552377
Eef1b2_T2<==>Rpl27a_T2,0.0537702076869242,0.7023809523809523,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,1.0329816193106112,0.00011106038988393016,0.00020496689776598596
Eef1b2_T5<==>Rps6_T5,0.1106314217965286,0.6071428571428572,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.898552022967467,0.0007735944119927665,0.00113096469329766
Eef1b2_T5<==>Rpl15_T5,0.1017330374542646,0.6190476190476191,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.9108150905988738,0.0006545096518343507,0.0009910690422577008
Ikzf2_T2<==>Mrps36_T5,0.05225927522437,0.7023809523809523,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,1.0062953906738175,0.00016640744372071873,0.00029911617656260345
Rpl37a_B5<==>Rpl37a_T2,0.0863603458876261,0.6428571428571428,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_B5<==>Rpl6_B1,0.1713731965393057,0.5357142857142858,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8569293898664281,0.0013443682702945822,0.0017560633888080597
Rpl37a_B5<==>Rpl6_B2,0.1713731965393057,0.5357142857142858,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8569293898664281,0.0013443682702945822,0.0017560633888080597
Rpl37a_B5<==>Serbp1_T5,0.05225927522437,0.7023809523809523,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,1.0329816193106112,0.00011106038988393016,0.00020496689776598596
Rpl37a_B5<==>Rps29_T2,0.1608403538502108,0.5476190476190477,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_B5<==>Rps28_T1,0.1534664998605261,0.5833333333333334,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_B5<==>Rpl39_B5,0.0038503204637324,0.8809523809523809,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rpl35_B1,0.0208151272535253,0.7857142857142857,0.0,1.0,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rpl35_T1,0.0280049391530718,0.7619047619047619,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,1.1157530747879596,2.9829284954314704e-05,5.965856990862941e-05
Rpl37a_T2<==>Rpl35_T5,0.0372665857186195,0.7380952380952381,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Rpl37a_T2<==>Rps21_T2,0.0244100332032985,0.7738095238095237,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rps27_B1,0.0244100332032985,0.7738095238095237,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Rpl37a_T2<==>Rps27_B2,0.1292448816497496,0.5833333333333333,0.0,1.0,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rps27_B3,0.028351886203812,0.7738095238095238,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,1.107718486834025,3.4025433172839565e-05,6.747171003635459e-05
Rpl37a_T2<==>Rps27_T1,0.0178588974698777,0.7976190476190477,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Rpl37a_T2<==>Rps27_T2,0.0065300172547153,0.8571428571428571,0.1,0.8999999999999999,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rpl6_B1,0.0244100332032985,0.7738095238095237,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rpl6_B2,0.0125391039048434,0.8214285714285714,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rpl6_T5,0.0322788501029663,0.75,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,1.071205108279977,6.121373642707451e-05,0.00011910480657627024
Rpl37a_T2<==>Rps29_T1,0.0644889862427802,0.6785714285714286,0.1,0.8999999999999999,0.1,0.8999999999999999,1.0570893612570267,7.644947430547006e-05,0.00014751741211738737
Rpl37a_T2<==>Rps29_T2,0.0149026676862301,0.8095238095238095,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rps29_T6_2,0.0644889862427802,0.6785714285714286,0.1,0.8999999999999999,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Mef2c_B1,0.0717746045886229,0.6666666666666667,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Rpl37a_T2<==>Rpl37_T1,0.0051901688592238,0.8690476190476191,0.1,0.8999999999999999,0.1,0.8999999999999999,1.3802624888850585,2.4112199748030894e-07,5.183983890464774e-07
Rpl37a_T2<==>Rpl37_T2,0.0579903181645727,0.6904761904761905,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Rpl37a_T2<==>Rps28_T1,0.0107163424704727,0.8333333333333333,0.2000000000000001,0.7999999999999998,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rps28_T2,0.0322788501029663,0.75,0.0,1.0,0.0,1.0,inf,0.0,0.0
Rpl37a_T2<==>Rpl36_T5,0.1955681311505273,0.5238095238095238,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8462901207293886,0.0015427066233623088,0.0019601943735155715
Rpl37a_T2<==>Rpl39_B1,0.0465282322841672,0.7142857142857143,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
